# SOURMASH-MANIFEST-VERSION: 1.0
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
signatures/890f6dca94f4910333f937428842447a.sig.gz,890f6dca94f4910333f937428842447a,890f6dca,21,DNA,0,1000,29853,True,"GCA_020783415.1 Leishmania major breed=Culture 1, ASM2078341v1",/dev/fd/63
signatures/591db6430a75982b95ad0dd2be36e9c3.sig.gz,591db6430a75982b95ad0dd2be36e9c3,591db643,21,DNA,0,1000,43013,True,"GCA_003945045.1 Cyclospora cayetanensis, ASM394504v1",/dev/fd/63
signatures/fd0d5b306c7369d7fd8351f3b4787800.sig.gz,fd0d5b306c7369d7fd8351f3b4787800,fd0d5b30,21,DNA,0,1000,9021,True,"GCA_007210665.1 Cryptosporidium tyzzeri, Ctyz_UGA_55",/dev/fd/63
signatures/d1c8e608e32b24777cc742bd55af360a.sig.gz,d1c8e608e32b24777cc742bd55af360a,d1c8e608,21,DNA,0,1000,38780,True,"GCA_002247145.1 Phytophthora plurivora strain=AV1007, Plurivora_assembly_v1.fn",/dev/fd/63
signatures/92264ac184b0eacb7d70d628bd9152a2.sig.gz,92264ac184b0eacb7d70d628bd9152a2,92264ac1,21,DNA,0,1000,35226,True,"GCA_001573145.1 Pythium oligandrum strain=Po37, ASM157314v1",/dev/fd/63
signatures/238ade00573ceaf5aa85d7af7664b896.sig.gz,238ade00573ceaf5aa85d7af7664b896,238ade00,21,DNA,0,1000,8082,True,"GCA_014884785.1 Theileria parva strain=Muguga_BV115, BV115_v1",/dev/fd/63
signatures/ce0178471ba77018d70671022424343a.sig.gz,ce0178471ba77018d70671022424343a,ce017847,21,DNA,0,1000,39480,True,"GCA_019593585.1 Nitzschia palea strain=CPCC-160, ASM1959358v1",/dev/fd/63
signatures/8a385d1ef37d8b46ec7a1a506e98301f.sig.gz,8a385d1ef37d8b46ec7a1a506e98301f,8a385d1e,21,DNA,0,1000,44946,True,"GCA_006503475.1 Stentor roeselii strain=QDSR01, ASM650347v1",/dev/fd/63
signatures/2007cb397d5c761a0ab1859a610c59ce.sig.gz,2007cb397d5c761a0ab1859a610c59ce,2007cb39,21,DNA,0,1000,29466,True,"GCA_000409445.2 Leishmania sp. MAR LEM2494 strain=LEM2494, Leishmania_MAR_LEM2494-1.0.3",/dev/fd/63
signatures/61e8abd1f5f8ef617c00cc149d6037ae.sig.gz,61e8abd1f5f8ef617c00cc149d6037ae,61e8abd1,21,DNA,0,1000,30003,True,"GCA_018290745.1 Leishmania chagasi strain=MHOM/HD/2017/M32502/Amapala, IEC_LinfHon_2",/dev/fd/63
signatures/2fab9a3fb55d11eed130b7e7cbae0fb7.sig.gz,2fab9a3fb55d11eed130b7e7cbae0fb7,2fab9a3f,21,DNA,0,1000,33838,True,"GCA_001600495.1 Pilasporangium apinafurcum strain=JCM 30514, JCM_30514_assembly_v001",/dev/fd/63
signatures/9ce369842c19234e7694e13856cd2d27.sig.gz,9ce369842c19234e7694e13856cd2d27,9ce36984,21,DNA,0,1000,948199,True,"GCA_905231905.1 Symbiodinium pilosum, Spil_CCMP2461",/dev/fd/63
signatures/16ccf346570d601bdbbd953b30bf3979.sig.gz,16ccf346570d601bdbbd953b30bf3979,16ccf346,21,DNA,0,1000,6380,True,"GCA_001650065.1 Babesia microti strain=ATCC PRA-99, ASM165006v1",/dev/fd/63
signatures/3c179682a512e11565c1d069c9ebb047.sig.gz,3c179682a512e11565c1d069c9ebb047,3c179682,21,DNA,0,1000,53687,True,"GCA_015144975.1 Epipyxis sp. PR26KG strain=PR26KG, ASM1514497v1",/dev/fd/63
signatures/6b92a61dc78257533795f2523f08253a.sig.gz,6b92a61dc78257533795f2523f08253a,6b92a61d,21,DNA,0,1000,29911,True,"GCA_003719155.1 Trypanosoma cruzi strain=CL, ASM371915v1",/dev/fd/63
signatures/b477b9d872c2f66932ef490d42c1fdcd.sig.gz,b477b9d872c2f66932ef490d42c1fdcd,b477b9d8,21,DNA,0,1000,8907,True,"GCA_001305475.1 Cryptosporidium parvum strain=UKP3, ASM130547v1",/dev/fd/63
signatures/da11649143897cb9f93b35652973a37b.sig.gz,da11649143897cb9f93b35652973a37b,da116491,21,DNA,0,1000,23398,True,"GCA_002245725.1 Peronospora effusa strain=race Pfs13, ASM224572v1",/dev/fd/63
signatures/381c4903245f677f4c1679bb504e321f.sig.gz,381c4903245f677f4c1679bb504e321f,381c4903,21,DNA,0,1000,45848,True,"GCA_900660405.1 Pseudo-nitzschia multistriata strain=B856, ASM90066040v1",/dev/fd/63
signatures/f14944e77d79ed38584004e17948fa51.sig.gz,f14944e77d79ed38584004e17948fa51,f14944e7,21,DNA,0,1000,20537,True,"GCA_900095595.1 Plasmodium sp. gorilla clade G1, PPRFG01",/dev/fd/63
signatures/fbeff41df701bda67c08b83c8e762acb.sig.gz,fbeff41df701bda67c08b83c8e762acb,fbeff41d,21,DNA,0,1000,7579,True,"GCA_002095265.1 Babesia sp. Xinjiang strain=Xinjiang, B_xinjiang1.0",/dev/fd/63
signatures/b3eef9b4a1166c8ad6dbed0bac429d10.sig.gz,b3eef9b4a1166c8ad6dbed0bac429d10,b3eef9b4,21,DNA,0,1000,53012,True,"GCA_000751395.2 Phytophthora pisi, P. pisi assembly",/dev/fd/63
signatures/4ccf8e413e5c216db64fef33f16ca719.sig.gz,4ccf8e413e5c216db64fef33f16ca719,4ccf8e41,21,DNA,0,1000,43822,True,"GCA_004117815.1 Pythium irregulare strain=CBS 494.86, PIRR_v1",/dev/fd/63
signatures/ccc8c5f92fd47afe8340ab555eebb217.sig.gz,ccc8c5f92fd47afe8340ab555eebb217,ccc8c5f9,21,DNA,0,1000,5360,True,"GCA_000172235.1 Ascogregarina taiwanensis, ASM17223v1",/dev/fd/63
signatures/cefd807152324b8757454f7d1da84290.sig.gz,cefd807152324b8757454f7d1da84290,cefd8071,21,DNA,0,1000,46088,True,"GCA_000509525.1 Phytophthora parasitica strain=IAC_01/95, Phyt_para_IAC_01_95_V1",/dev/fd/63
signatures/969d9a24c84f304c9344485d6abd839c.sig.gz,969d9a24c84f304c9344485d6abd839c,969d9a24,21,DNA,0,1000,41457,True,"GCA_000333075.3 Phytophthora kernoviae 00238/432 strain=00238/432, PhyKer238_432v3",/dev/fd/63
signatures/9c7c3654dad8bcef8b60e4d93386729e.sig.gz,9c7c3654dad8bcef8b60e4d93386729e,9c7c3654,21,DNA,0,1000,73817,True,"GCA_001970955.1 Stentor coeruleus, ASM197095v1",/dev/fd/63
signatures/090b49d3ab5d44872c25fa179ee156b2.sig.gz,090b49d3ab5d44872c25fa179ee156b2,090b49d3,21,DNA,0,1000,29331,True,"GCA_000410755.2 Leishmania enriettii strain=LEM3045, Leishmania_enrietti_LEM3045-1.0.2",/dev/fd/63
signatures/192f1998842bd6267b94c1f989c00333.sig.gz,192f1998842bd6267b94c1f989c00333,192f1998,21,DNA,0,1000,33256,True,"GCA_001499635.1 Condylostoma magnum strain=COL2, Condy_MAC",/dev/fd/63
signatures/9ea8fc32536f8e6d511ca4f48fc9f740.sig.gz,9ea8fc32536f8e6d511ca4f48fc9f740,9ea8fc32,21,DNA,0,1000,35892,True,"GCA_001707905.2 Phytophthora kernoviae, PkChile2v2.0",/dev/fd/63
signatures/2e1cae2dc22c7641bfed220a4cd48d5d.sig.gz,2e1cae2dc22c7641bfed220a4cd48d5d,2e1cae2d,21,DNA,0,1000,14926,True,"GCA_003594685.1 Trypanosoma cruzi strain=Arequipa, ASM359468v1",/dev/fd/63
signatures/da19c06bd8f326b71601e5992e088ace.sig.gz,da19c06bd8f326b71601e5992e088ace,da19c06b,21,DNA,0,1000,41152,True,"GCA_000387505.2 Pythium arrhenomanes ATCC 12531 strain=ATCC 12531, par_scaffolds_v1",/dev/fd/63
signatures/ce946f64aadbca50b8bc1e77d7b1a89a.sig.gz,ce946f64aadbca50b8bc1e77d7b1a89a,ce946f64,21,DNA,0,1000,60947,True,"GCA_000224825.2 Toxoplasma gondii TgCATBr9 strain=TgCATBr9, TGCATBR9_v2",/dev/fd/63
signatures/2dac71233f732bdb391ea2268c1bfa9f.sig.gz,2dac71233f732bdb391ea2268c1bfa9f,2dac7123,21,DNA,0,1000,20727,True,"GCA_000496795.1 Trypanosoma cruzi Dm28c strain=Dm28c, T.cruzi.Dm28c_v01",/dev/fd/63
signatures/abb01304f4cf61bedd5021702f04db44.sig.gz,abb01304f4cf61bedd5021702f04db44,abb01304,21,DNA,0,1000,89111,True,"GCA_000142945.1 Phytophthora infestans T30-4 strain=T30-4, ASM14294v1",/dev/fd/63
signatures/26d3bb21f9561a8a8e143f856c059fe5.sig.gz,26d3bb21f9561a8a8e143f856c059fe5,26d3bb21,21,DNA,0,1000,49993,True,"GCA_018292895.1 Phytophthora capsici, ASM1829289v1",/dev/fd/63
signatures/ce10271c203243abcf5078500abed97f.sig.gz,ce10271c203243abcf5078500abed97f,ce10271c,21,DNA,0,1000,65900,True,"GCA_000327025.2 Hyphochytrium catenoides strain=ATCC 18719, ASM32702v2",/dev/fd/63
signatures/5a1e6267c26a5e0f38b629f559c95edf.sig.gz,5a1e6267c26a5e0f38b629f559c95edf,5a1e6267,21,DNA,0,1000,11409,True,"GCA_000497125.2 Spironucleus salmonicida strain=ATCC 50377, ASM49712v2",/dev/fd/63
signatures/d19ac4ee0f0a9542a3406fbcbeffd928.sig.gz,d19ac4ee0f0a9542a3406fbcbeffd928,d19ac4ee,21,DNA,0,1000,28609,True,"GCA_003304975.1 Leishmania braziliensis strain=IOC-L 3564, IOC-L_3564",/dev/fd/63
signatures/e91b0162a737bb28d756442a7e85b0af.sig.gz,e91b0162a737bb28d756442a7e85b0af,e91b0162,21,DNA,0,1000,57751,True,"GCA_001750085.1 Fragilariopsis cylindrus CCMP1102 strain=CCMP1102, Fracy1",/dev/fd/63
signatures/e97e0133f65d03f8c5cdb5b3d77ae558.sig.gz,e97e0133f65d03f8c5cdb5b3d77ae558,e97e0133,21,DNA,0,1000,51213,True,"GCA_001482985.1 Phytophthora nicotianae strain=race 1, ASM148298v1",/dev/fd/63
signatures/c8b8666990edabf9c656dd83483f2d79.sig.gz,c8b8666990edabf9c656dd83483f2d79,c8b86669,21,DNA,0,1000,99200,True,"GCA_015143345.1 Mallomonas annulata strain=WA18K-M, ASM1514334v1",/dev/fd/63
signatures/d9728affebd3f89af831e42afddbc4ff.sig.gz,d9728affebd3f89af831e42afddbc4ff,d9728aff,21,DNA,0,1000,9078,True,"GCA_001835705.1 Cryptosporidium ubiquitum, ASM183570v1",/dev/fd/63
signatures/a18315d207ed9c4ec547613bbe99b682.sig.gz,a18315d207ed9c4ec547613bbe99b682,a18315d2,21,DNA,0,1000,9622,True,"GCA_000831705.1 Cryptosporidium sp. chipmunk LX-2015 strain=chipmunk LX-2015, ASM83170v1",/dev/fd/63
signatures/e64d3f838f793b3691dd6b08aab7b53b.sig.gz,e64d3f838f793b3691dd6b08aab7b53b,e64d3f83,21,DNA,0,1000,86050,True,"GCA_012552325.1 Phytophthora infestans strain=KR_2_A2, ASM1255232v1",/dev/fd/63
signatures/4f2a05034012f7ceb57d2bc50393808a.sig.gz,4f2a05034012f7ceb57d2bc50393808a,4f2a0503,21,DNA,0,1000,41588,True,"GCA_007655245.1 Phytophthora citricola strain=P0716, USDA_Pcit_BL34_1.0",/dev/fd/63
signatures/eb0819cf11d6600a64e4956ad3eec277.sig.gz,eb0819cf11d6600a64e4956ad3eec277,eb0819cf,21,DNA,0,1000,19248,True,"GCA_900632055.1 Plasmodium falciparum strain=type strain: I, PfIT-3",/dev/fd/63
signatures/2def6669ab1ae06950b9fcddfc61524c.sig.gz,2def6669ab1ae06950b9fcddfc61524c,2def6669,21,DNA,0,1000,34222,True,"GCA_001950835.1 Pythium insidiosum strain=CBS 573.85, Pythium_insidiosum_CBS57385_0.1",/dev/fd/63
signatures/cf684d8644392b329f62e75bb3fb8fce.sig.gz,cf684d8644392b329f62e75bb3fb8fce,cf684d86,21,DNA,0,1000,50896,True,"GCA_000365525.1 Phytophthora parasitica P1976 strain=P1976, Phyt_para_P1976_V1",/dev/fd/63
signatures/341d133f8dc715f377b9e602ef072920.sig.gz,341d133f8dc715f377b9e602ef072920,341d133f,21,DNA,0,1000,30208,True,"GCA_000340355.2 Leishmania braziliensis MHOM/BR/75/M2903 strain=MHOM/BR/75/M2903, Leishmania_braziliensis_M2903-1.0.6",/dev/fd/63
signatures/ee11c266a4e1d69330aa860f87406c23.sig.gz,ee11c266a4e1d69330aa860f87406c23,ee11c266,21,DNA,0,1000,42488,True,"GCA_020557355.1 Cyclospora cayetanensis, Indo11_new",/dev/fd/63
signatures/d05bcd49c70eb748a55bc081c1208016.sig.gz,d05bcd49c70eb748a55bc081c1208016,d05bcd49,21,DNA,0,1000,46671,True,"GCA_004137975.1 Phytophthora capsici, CPV_267",/dev/fd/63
signatures/7cb7be0a4f722d8bb48fff9812ebfebb.sig.gz,7cb7be0a4f722d8bb48fff9812ebfebb,7cb7be0a,21,DNA,0,1000,723,True,"GCA_000002835.1 Eimeria tenella strain=Houghton, ASM283v1",/dev/fd/63
signatures/0035e5457be3b2fd2f42626936a48fcc.sig.gz,0035e5457be3b2fd2f42626936a48fcc,0035e545,21,DNA,0,1000,36443,True,"GCA_013306675.1 Thraustochytrium sp. TN22 strain=TN22, ASM1330667v1",/dev/fd/63
signatures/c0e890f7b42c8807fcf35be63c63f156.sig.gz,c0e890f7b42c8807fcf35be63c63f156,c0e890f7,21,DNA,0,1000,43854,True,"GCA_000151545.2 Saprolegnia parasitica CBS 223.65 strain=CBS 223.65, ASM15154v2",/dev/fd/63
signatures/660c78846645d7d478686998f0a889ff.sig.gz,660c78846645d7d478686998f0a889ff,660c7884,21,DNA,0,1000,9049,True,"GCA_018342975.1 Cryptosporidium hominis strain=TKD180701022-AK1581-AK428, ASM1834297v1",/dev/fd/63
signatures/ba4488bed58c118bcfd2680ba83e3804.sig.gz,ba4488bed58c118bcfd2680ba83e3804,ba4488be,21,DNA,0,1000,43245,True,"GCA_003935065.1 Cyclospora cayetanensis, ASM393506v1",/dev/fd/63
signatures/bbcd9ab18d8c74a7c2cea97010e4b261.sig.gz,bbcd9ab18d8c74a7c2cea97010e4b261,bbcd9ab1,21,DNA,0,1000,18203,True,"GCA_903994205.1 Plasmodium vinckei brucechwatti, PVBDA_v1",/dev/fd/63
signatures/292b2eb1246541e802de6e72f21946f3.sig.gz,292b2eb1246541e802de6e72f21946f3,292b2eb1,21,DNA,0,1000,8009,True,"GCA_006247105.1 Giardia muris strain=Roberts-Thomson, UU_GM_1.1",/dev/fd/63
signatures/e49518ebc20671e0b819806f4007ea6b.sig.gz,e49518ebc20671e0b819806f4007ea6b,e49518eb,21,DNA,0,1000,7942,True,"GCA_000165395.2 Babesia bovis T2Bo strain=T2Bo, ASM16539v2",/dev/fd/63
signatures/934f76c973ba8e3b1bfc078f8601b68d.sig.gz,934f76c973ba8e3b1bfc078f8601b68d,934f76c9,21,DNA,0,1000,12455,True,"GCA_000223845.4 Gregarina niphandrodes, GNI3",/dev/fd/63
signatures/6d046cedb38aa7ac5e6b05f9f5da246e.sig.gz,6d046cedb38aa7ac5e6b05f9f5da246e,6d046ced,21,DNA,0,1000,67713,True,"GCA_000826325.1 Acanthamoeba palestinensis, Acanthamoeba palestinensis",/dev/fd/63
signatures/c948cfd8acb015388bdbe90e6b97e272.sig.gz,c948cfd8acb015388bdbe90e6b97e272,c948cfd8,21,DNA,0,1000,9109,True,"GCA_003148445.1 Cryptosporidium parvum, CryParTU114-1.0",/dev/fd/63
signatures/b4f755aede3cb867c95723a84591c067.sig.gz,b4f755aede3cb867c95723a84591c067,b4f755ae,21,DNA,0,1000,16122,True,"GCA_000149795.1 Plasmodium falciparum Dd2, ASM14979v1",/dev/fd/63
signatures/5a4cd4882c771637fad89cd7bce4d7e6.sig.gz,5a4cd4882c771637fad89cd7bce4d7e6,5a4cd488,21,DNA,0,1000,14,True,"GCA_902369385.1 Leishmania major strain Friedlin strain=Friedlin, LmjF",/dev/fd/63
signatures/51a311d0669a2cd281dee738a2c8b534.sig.gz,51a311d0669a2cd281dee738a2c8b534,51a311d0,21,DNA,0,1000,34681,True,"GCA_000209065.1 Trypanosoma cruzi strain=CL Brener, ASM20906v1",/dev/fd/63
signatures/82afed8fba71a64a725dcecb848154da.sig.gz,82afed8fba71a64a725dcecb848154da,82afed8f,21,DNA,0,1000,42513,True,"GCA_019693525.1 Cylindrotheca fusiformis strain=UTEX2084, ASM1969352v1",/dev/fd/63
signatures/bd5d693b06e41b8cf8e5952127f7f148.sig.gz,bd5d693b06e41b8cf8e5952127f7f148,bd5d693b,21,DNA,0,1000,9015,True,"GCA_001593445.1 Cryptosporidium meleagridis strain=UKMEL1, CryMelUKMEL1-1.0",/dev/fd/63
signatures/fe3d19f94c7d236531c5ccc292b5a961.sig.gz,fe3d19f94c7d236531c5ccc292b5a961,fe3d19f9,21,DNA,0,1000,21440,True,"GCA_003594445.1 Trypanosoma cruzi strain=S92a, ASM359444v1",/dev/fd/63
signatures/8033d3087c554b1274ca6ec9b60642bb.sig.gz,8033d3087c554b1274ca6ec9b60642bb,8033d308,21,DNA,0,1000,49811,True,"GCA_000247585.2 Phytophthora parasitica INRA-310 strain=INRA-310, PP_INRA-310_V2",/dev/fd/63
signatures/1982d983deb40f769c03b0e08eabdec9.sig.gz,1982d983deb40f769c03b0e08eabdec9,1982d983,21,DNA,0,1000,42002,True,"GCA_002893315.1 Cyclospora cayetanensis strain=CDC:HCTX230:15, ASM289331v1",/dev/fd/63
signatures/aa27c43b2083214846b51f8a886aca17.sig.gz,aa27c43b2083214846b51f8a886aca17,aa27c43b,21,DNA,0,1000,54215,True,"GCA_004359215.2 Bremia lactucae strain=SF5, BlacSF5v2",/dev/fd/63
signatures/384b26d47b3df3de2caceaffc1d26ab4.sig.gz,384b26d47b3df3de2caceaffc1d26ab4,384b26d4,21,DNA,0,1000,35059,True,"GCA_004138015.1 Pythium insidiosum strain=MTPI 04, ASM413801v1",/dev/fd/63
signatures/ac7b31524f5c152b7516999acf0c2ea6.sig.gz,ac7b31524f5c152b7516999acf0c2ea6,ac7b3152,21,DNA,0,1000,15698,True,"GCA_015099795.1 Entamoeba histolytica, ASM1509979v1",/dev/fd/63
signatures/9c25f1a68fe7ccee2c1544a6d64f3adb.sig.gz,9c25f1a68fe7ccee2c1544a6d64f3adb,9c25f1a6,21,DNA,0,1000,8802,True,"GCA_000740895.1 Theileria orientalis strain Shintoku strain=Shintoku, ASM74089v1",/dev/fd/63
signatures/9a67a639ccc25fd07ec34ac31e6f2ac3.sig.gz,9a67a639ccc25fd07ec34ac31e6f2ac3,9a67a639,21,DNA,0,1000,16751,True,"GCA_000401715.2 Plasmodium falciparum UGT5.1 strain=UGT5.1, Plas_falc_5_1_V1",/dev/fd/63
signatures/0d58239c380bf925cad25b43bb5a441e.sig.gz,0d58239c380bf925cad25b43bb5a441e,0d58239c,21,DNA,0,1000,46865,True,"GCA_000826245.1 Acanthamoeba astronyxis, Acanthamoeba astronyxis",/dev/fd/63
signatures/4a77a8c6a535d1ac711a30ff6e91c676.sig.gz,4a77a8c6a535d1ac711a30ff6e91c676,4a77a8c6,21,DNA,0,1000,27008,True,"GCA_002151225.1 Paramoeba pemaquidensis strain=CCAP 1560/4, ASM215122v1",/dev/fd/63
signatures/9d0b9b7a7a9aa71fdd87533db6dc471b.sig.gz,9d0b9b7a7a9aa71fdd87533db6dc471b,9d0b9b7a,21,DNA,0,1000,31110,True,"GCA_000149405.2 Thalassiosira pseudonana CCMP1335 strain=CCMP1335, ASM14940v2",/dev/fd/63
signatures/a85d32d49513930cac08376eb8c1d3d1.sig.gz,a85d32d49513930cac08376eb8c1d3d1,a85d32d4,21,DNA,0,1000,19885,True,"GCA_900632085.1 Plasmodium falciparum, PfML01-3",/dev/fd/63
signatures/0d5697a00b89f1b1fa3d4b7abffe238a.sig.gz,0d5697a00b89f1b1fa3d4b7abffe238a,0d5697a0,21,DNA,0,1000,107519,True,"GCA_008636045.1 Streblomastix strix, CUV_Sstr_1.0",/dev/fd/63
signatures/a0baf5fd093c461b58d465c37ef25aca.sig.gz,a0baf5fd093c461b58d465c37ef25aca,a0baf5fd,21,DNA,0,1000,17656,True,"GCA_900095635.1 Plasmodium berghei strain=SP11 Antwerpcl1, PbSP11A",/dev/fd/63
signatures/f3878a9e1386420919cc0c4f4f733d11.sig.gz,f3878a9e1386420919cc0c4f4f733d11,f3878a9e,21,DNA,0,1000,57987,True,"GCA_006369765.1 Halteria grandinella strain=QDHG01, ASM636976v1",/dev/fd/63
signatures/a7c6de4e8c2ea0dc5e341a082c9fddb7.sig.gz,a7c6de4e8c2ea0dc5e341a082c9fddb7,a7c6de4e,21,DNA,0,1000,38336,True,"GCA_006386115.1 Globisporangium splendens strain=rgcb-1, DCB_P.spl",/dev/fd/63
signatures/cab7e6d53b5dd97d8cf44a0d6bb24abb.sig.gz,cab7e6d53b5dd97d8cf44a0d6bb24abb,cab7e6d5,21,DNA,0,1000,22566,True,"GCA_009727025.1 Plasmodiophora brassicae strain=P.b-3, ASM972702v1",/dev/fd/63
signatures/e7e9b40298f880effc37c6d41bb7e32f.sig.gz,e7e9b40298f880effc37c6d41bb7e32f,e7e9b402,21,DNA,0,1000,46142,True,"GCA_000500205.2 Phytophthora lateralis strain=CBS 168.42, ASM50020v2",/dev/fd/63
signatures/874df74a56e92636236aca7254bad5a2.sig.gz,874df74a56e92636236aca7254bad5a2,874df74a,21,DNA,0,1000,10050,True,"GCA_009192825.1 Giardia intestinalis, ASM919282v1",/dev/fd/63
signatures/dfd60aea9149494f0c1c46ef9d668096.sig.gz,dfd60aea9149494f0c1c46ef9d668096,dfd60aea,21,DNA,0,1000,32631,True,"GCA_902984215.1 Willaertia magna strain=c2c maky, PRJEB30797",/dev/fd/63
signatures/26394959a0486f8db8fbf41789874e69.sig.gz,26394959a0486f8db8fbf41789874e69,26394959,21,DNA,0,1000,43518,True,"GCA_001567625.1 Acanthamoeba polyphaga strain=Linc Ap-1, ASM156762v1",/dev/fd/63
signatures/76feec3789f319a4993694216845c041.sig.gz,76feec3789f319a4993694216845c041,76feec37,21,DNA,0,1000,57121,True,"GCA_014706125.1 Phytophthora ohioensis (nom. inval.), ASM1470612v1",/dev/fd/63
signatures/80ed391c14db9b57fafe9f9111efd13f.sig.gz,80ed391c14db9b57fafe9f9111efd13f,80ed391c,21,DNA,0,1000,30102,True,"GCA_014466975.1 Leishmania chagasi strain=MCER/BR/1981/M6445/Salvaterra, ASM1446697v1",/dev/fd/63
signatures/cd7b71f83c9c6f3b25bf95fde226fe01.sig.gz,cd7b71f83c9c6f3b25bf95fde226fe01,cd7b71f8,21,DNA,0,1000,53364,True,"GCA_016880175.1 Phytophthora idaei strain=SCRP376, ASM1688017v1",/dev/fd/63
signatures/1c97a68e869f908044843c1857e20876.sig.gz,1c97a68e869f908044843c1857e20876,1c97a68e,21,DNA,0,1000,15956,True,"GCA_000582765.1 Phytomonas sp. isolate EM1, AKH_PRJEB1535_v1",/dev/fd/63
signatures/0b20654f40db16d17542bbace1ef45ca.sig.gz,0b20654f40db16d17542bbace1ef45ca,0b20654f,21,DNA,0,1000,22056,True,"GCA_000482145.1 Strigomonas culicis strain=TCC012E, Scul_1.0",/dev/fd/63
signatures/f33668ad4d5cd3d686aeff95d5a90679.sig.gz,f33668ad4d5cd3d686aeff95d5a90679,f33668ad,21,DNA,0,1000,61320,True,"GCA_000256705.2 Toxoplasma gondii CAST strain=CAST, TGCAST v2",/dev/fd/63
signatures/a82439d51366e6077c36cdcc0d4546c6.sig.gz,a82439d51366e6077c36cdcc0d4546c6,a82439d5,21,DNA,0,1000,26749,True,"GCA_900404475.1 Spongospora subterranea, SSUBK13",/dev/fd/63
signatures/98ab4ab34e9b54ea7a19ebffd8bb56f2.sig.gz,98ab4ab34e9b54ea7a19ebffd8bb56f2,98ab4ab3,21,DNA,0,1000,67024,True,"GCA_001695595.3 Plasmopara viticola, INRA_Pvit_2",/dev/fd/63
signatures/0b287835136328d8c8332e0a74a29a37.sig.gz,0b287835136328d8c8332e0a74a29a37,0b287835,21,DNA,0,1000,15761,True,"GCA_000442495.1 Strigomonas culicis, Strigomonas culicis Genome",/dev/fd/63
signatures/930ab281faec4ed6afcc51c61dc57270.sig.gz,930ab281faec4ed6afcc51c61dc57270,930ab281,21,DNA,0,1000,47893,True,"GCA_021029035.1 Aureococcus anophagefferens strain=CCMP1850, ASM2102903v1",/dev/fd/63
signatures/198c9e8edff4ba18fd6eea73a34dd01e.sig.gz,198c9e8edff4ba18fd6eea73a34dd01e,198c9e8e,21,DNA,0,1000,24587,True,"GCA_004335385.1 Nannochloropsis oceanica CCMP531 strain=CCMP531, ASM433538v1",/dev/fd/63
signatures/4e2748f84584993b5b2cc8f781f07ea8.sig.gz,4e2748f84584993b5b2cc8f781f07ea8,4e2748f8,21,DNA,0,1000,31160,True,"GCA_001078535.1 Albugo candida strain=Ac Nc2, ASM107853v1",/dev/fd/63
signatures/fc1ae24e2585a1dfe0cee49ae0d02ac4.sig.gz,fc1ae24e2585a1dfe0cee49ae0d02ac4,fc1ae24e,21,DNA,0,1000,18074,True,"GCA_900617805.1 Plasmodium vinckei vinckei strain=V52, PchV52-2",/dev/fd/63
signatures/6ef0b435bdcd8a3913b7d8ff32d59104.sig.gz,6ef0b435bdcd8a3913b7d8ff32d59104,6ef0b435,21,DNA,0,1000,17876,True,"GCA_900240055.1 Plasmodium sp. DRC-Itaito, PGABG02",/dev/fd/63
signatures/6f502e915d1c0f0903e77c4b5bd0952a.sig.gz,6f502e915d1c0f0903e77c4b5bd0952a,6f502e91,21,DNA,0,1000,70783,True,"GCA_021440025.1 Euplotes parawoodruffi, ASM2144002v1",/dev/fd/63
signatures/5f1a463172b44ec659ec4576d4754ce6.sig.gz,5f1a463172b44ec659ec4576d4754ce6,5f1a4631,21,DNA,0,1000,30638,True,"GCA_002245135.1 Proteromonas lacertae strain=LA, ASM224513v1",/dev/fd/63
signatures/018124d7adfce8909de855357471c1bc.sig.gz,018124d7adfce8909de855357471c1bc,018124d7,21,DNA,0,1000,9042,True,"GCA_002093605.1 Cryptosporidium parvum strain=IIdA19G1, ASM209360v1",/dev/fd/63
signatures/73318c88f0fa9ae9b9c5f2be02179d08.sig.gz,73318c88f0fa9ae9b9c5f2be02179d08,73318c88,21,DNA,0,1000,27158,True,"GCA_000004695.1 Dictyostelium discoideum AX4 strain=AX4, dicty_2.7",/dev/fd/63
signatures/ccab24c966ff2e0dd0dfe2fe7a420246.sig.gz,ccab24c966ff2e0dd0dfe2fe7a420246,ccab24c9,21,DNA,0,1000,53567,True,"GCA_016864715.1 Phytophthora cactorum strain=4040, ASM1686471v1",/dev/fd/63
signatures/abe79eb3c958310b5ad3ed541ff9bf10.sig.gz,abe79eb3c958310b5ad3ed541ff9bf10,abe79eb3,21,DNA,0,1000,26383,True,"GCA_016802755.1 Paramecium bursaria strain=STL3, ASM1680275v1",/dev/fd/63
signatures/88b2fb9c93d4df288edac154075fad27.sig.gz,88b2fb9c93d4df288edac154075fad27,88b2fb9c,21,DNA,0,1000,60776,True,"GCA_016807875.1 Toxoplasma gondii strain=ME49xCTG, ASM1680787v1",/dev/fd/63
signatures/75630df5dff89c78a70aa8880b67da9b.sig.gz,75630df5dff89c78a70aa8880b67da9b,75630df5,21,DNA,0,1000,32545,True,"GCA_900088485.1 Plasmodium ovale wallikeri, Pow1",/dev/fd/63
